"","Island_Island_Site","Depth","Quadrat","Cover","Latitude","Longitude","Fixed.substrate","Sediment.substrate","CCA","Rubble","Light_Log","Light_Rel_Ind","Temp_Hoboo","Temp_Variability","SST_Satellite_mean","Temp_Rel_Ind","Geomorphology","Coast_Orientation","Bathymetry_slope","Major_biotic_or_abiotic_features","Dominant.Substrate","Dominant.benthic.non_coral","Generic_richness","Years_Since_Last_bleaching","DHW_Last_Bleaching_year","Bleaching_events_since_2015","Sum_DHWs_since_2015","ID","Depth_num","TotPoints","Inc_points","Non_Inc_points","Per_Cover"
"518","Gambier_1",90,16,3.99,-23.0731,-135.0162,20,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_16",90,75,3,72,0.0399
"519","Gambier_1",90,17,4,-23.0731,-135.0162,24,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_17",90,75,3,72,0.04
"520","Gambier_1",90,18,20,-23.0731,-135.0162,46.66,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_18",90,75,15,60,0.2
"521","Gambier_1",90,19,21.33,-23.0731,-135.0162,73.33,0,1.33,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_19",90,75,16,59,0.2133
"522","Gambier_1",90,2,73.33,-23.0731,-135.0162,48,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_2",90,75,55,20,0.7333
"523","Gambier_1",90,20,24,-23.0731,-135.0162,22.66,0,0,2.67,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_20",90,75,18,57,0.24
"524","Gambier_1",90,21,25.33,-23.0731,-135.0162,14.67,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_21",90,75,19,56,0.2533
"525","Gambier_1",90,22,4,-23.0731,-135.0162,5.33,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_22",90,75,3,72,0.04
"526","Gambier_1",90,23,6.67,-23.0731,-135.0162,14.67,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_23",90,75,5,70,0.0667
"527","Gambier_1",90,24,4,-23.0731,-135.0162,10.67,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_24",90,75,3,72,0.04
"528","Gambier_1",90,25,2.66,-23.0731,-135.0162,32,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_25",90,75,2,73,0.0266
"529","Gambier_1",90,26,13.33,-23.0731,-135.0162,16,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_26",90,75,10,65,0.1333
"530","Gambier_1",90,27,12,-23.0731,-135.0162,16,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_27",90,75,9,66,0.12
"531","Gambier_1",90,28,4,-23.0731,-135.0162,46.66,0,1.33,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_28",90,75,3,72,0.04
"532","Gambier_1",90,29,11.99,-23.0731,-135.0162,24,2.67,0,6.67,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_29",90,75,9,66,0.1199
"533","Gambier_1",90,3,14.66,-23.0731,-135.0162,26.67,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_3",90,75,11,64,0.1466
"534","Gambier_1",90,30,13.34,-23.0731,-135.0162,10.66,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_30",90,75,10,65,0.1334
"535","Gambier_1",90,4,0,-23.0731,-135.0162,36,0,0,1.33,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_4",90,75,0,75,1e-04
"536","Gambier_1",90,5,4,-23.0731,-135.0162,29.34,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_5",90,75,3,72,0.04
"537","Gambier_1",90,6,1.33,-23.0731,-135.0162,16,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_6",90,75,1,74,0.0133
"538","Gambier_1",90,7,11.99,-23.0731,-135.0162,25.34,0,0,1.33,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_7",90,75,9,66,0.1199
"539","Gambier_1",90,8,0,-23.0731,-135.0162,21.33,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_8",90,75,0,75,1e-04
"540","Gambier_1",90,9,0,-23.0731,-135.0162,17.33,0,0,0,-0.735772579792491,-0.800634559620976,-0.659439511148745,2.43657651658968,-2.60774273287956,-0.0823994675819772,"Barrier reef","North-west","Moderate","Sediment","Sediment substrate","Macroalgae",-0.265413061279469,2,3.2,2,2.25885337708444,"90_GAMGAM1_9",90,75,0,75,1e-04
"541","Gambier_2",120,1,39.99,-23.001,-134.9605,6.66,0,81.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_1",120,75,30,45,0.3999
"542","Gambier_2",120,10,30.67,-23.001,-134.9605,33.33,16,20,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_10",120,75,23,52,0.3067
"543","Gambier_2",120,11,61.34,-23.001,-134.9605,49.33,5.33,14.67,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_11",120,75,46,29,0.6134
"544","Gambier_2",120,12,62.67,-23.001,-134.9605,10.67,0,68,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_12",120,75,47,28,0.6267
"545","Gambier_2",120,13,33.34,-23.001,-134.9605,48,12,13.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_13",120,75,25,50,0.3334
"546","Gambier_2",120,14,17.34,-23.001,-134.9605,46.67,14.67,14.67,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_14",120,75,13,62,0.1734
"547","Gambier_2",120,15,32.01,-23.001,-134.9605,36,8,0,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_15",120,75,24,51,0.3201
"548","Gambier_2",120,16,32,-23.001,-134.9605,29.33,0,12,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_16",120,75,24,51,0.32
"549","Gambier_2",120,17,60,-23.001,-134.9605,62.67,0,16,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_17",120,75,45,30,0.6
"550","Gambier_2",120,18,54.67,-23.001,-134.9605,56,1.33,0,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_18",120,75,41,34,0.5467
"551","Gambier_2",120,19,45.33,-23.001,-134.9605,37.33,0,18.67,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_19",120,75,34,41,0.4533
"552","Gambier_2",120,2,45.34,-23.001,-134.9605,81.33,0,18.67,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_2",120,75,34,41,0.4534
"553","Gambier_2",120,20,94.67,-23.001,-134.9605,60,0,17.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_20",120,75,71,4,0.9467
"554","Gambier_2",120,21,42.67,-23.001,-134.9605,37.33,0,41.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_21",120,75,32,43,0.4267
"555","Gambier_2",120,22,36,-23.001,-134.9605,54.67,0,18.67,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_22",120,75,27,48,0.36
"556","Gambier_2",120,23,59.99,-23.001,-134.9605,6.67,0,81.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_23",120,75,45,30,0.5999
"557","Gambier_2",120,24,62.67,-23.001,-134.9605,18.67,53.33,1.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_24",120,75,47,28,0.6267
"558","Gambier_2",120,25,34.66,-23.001,-134.9605,9.33,0,73.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_25",120,75,26,49,0.3466
"559","Gambier_2",120,26,53.34,-23.001,-134.9605,16,0,73.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_26",120,75,40,35,0.5334
"560","Gambier_2",120,27,12,-23.001,-134.9605,6.67,0,65.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_27",120,75,9,66,0.12
"561","Gambier_2",120,28,21.33,-23.001,-134.9605,4,0,56,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_28",120,75,16,59,0.2133
"562","Gambier_2",120,29,17.33,-23.001,-134.9605,25.33,0,42.67,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_29",120,75,13,62,0.1733
"563","Gambier_2",120,3,41.33,-23.001,-134.9605,50.67,0,37.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_3",120,75,31,44,0.4133
"564","Gambier_2",120,30,29.34,-23.001,-134.9605,69.33,0,12,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_30",120,75,22,53,0.2934
"565","Gambier_2",120,4,37.34,-23.001,-134.9605,46.67,24,10.67,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_4",120,75,28,47,0.3734
"566","Gambier_2",120,5,24,-23.001,-134.9605,41.33,41.33,12,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_5",120,75,18,57,0.24
"567","Gambier_2",120,6,18.66,-23.001,-134.9605,49.33,24,21.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_6",120,75,14,61,0.1866
"568","Gambier_2",120,7,61.33,-23.001,-134.9605,64,2.67,21.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_7",120,75,46,29,0.6133
"569","Gambier_2",120,8,53.33,-23.001,-134.9605,60,9.33,12,6.67,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_8",120,75,40,35,0.5333
"570","Gambier_2",120,9,45.33,-23.001,-134.9605,53.33,8,21.33,0,-0.824358407343451,-0.875707651443654,-0.900060738415867,0.504860915592403,-2.5857811336732,-0.608211881520297,"Barrier reef","North","Moderate","Montipora and CCA","Fixed substrate","CCA",-0.861428356784242,2,2.2,2,1.95641275755849,"120_GAMGAM2_9",120,75,34,41,0.4533
"571","Gambier_2",20,1,26.67,-23.001,-134.9605,69.33,0,0,0,0.756873230586933,0.476049183767845,-0.133735053497996,-0.691065178306524,-2.5857811336732,-0.0115076324820482,"Barrier reef","North","Moderate","Dead corals and CCA","Fixed substrate","CCA",0.926617529730076,2,2.2,2,1.95641275755849,"20_GAMGAM2_1",20,75,20,55,0.2667
"572","Gambier_2",20,10,33.33,-23.001,-134.9605,70.67,0,6.67,0,0.756873230586933,0.476049183767845,-0.133735053497996,-0.691065178306524,-2.5857811336732,-0.0115076324820482,"Barrier reef","North","Moderate","Dead corals and CCA","Fixed substrate","CCA",0.926617529730076,2,2.2,2,1.95641275755849,"20_GAMGAM2_10",20,75,25,50,0.3333
"573","Gambier_2",20,11,33.32,-23.001,-134.9605,57.33,0,0,0,0.756873230586933,0.476049183767845,-0.133735053497996,-0.691065178306524,-2.5857811336732,-0.0115076324820482,"Barrier reef","North","Moderate","Dead corals and CCA","Fixed substrate","CCA",0.926617529730076,2,2.2,2,1.95641275755849,"20_GAMGAM2_11",20,75,25,50,0.3332
"574","Gambier_2",20,12,66.66,-23.001,-134.9605,78.67,0,0,0,0.756873230586933,0.476049183767845,-0.133735053497996,-0.691065178306524,-2.5857811336732,-0.0115076324820482,"Barrier reef","North","Moderate","Dead corals and CCA","Fixed substrate","CCA",0.926617529730076,2,2.2,2,1.95641275755849,"20_GAMGAM2_12",20,75,50,25,0.6666
"575","Gambier_2",20,13,30.67,-23.001,-134.9605,53.33,0,0,0,0.756873230586933,0.476049183767845,-0.133735053497996,-0.691065178306524,-2.5857811336732,-0.0115076324820482,"Barrier reef","North","Moderate","Dead corals and CCA","Fixed substrate","CCA",0.926617529730076,2,2.2,2,1.95641275755849,"20_GAMGAM2_13",20,75,23,52,0.3067
"576","Gambier_2",20,14,42.68,-23.001,-134.9605,30.67,0,1.33,0,0.756873230586933,0.476049183767845,-0.133735053497996,-0.691065178306524,-2.5857811336732,-0.0115076324820482,"Barrier reef","North","Moderate","Dead corals and CCA","Fixed substrate","CCA",0.926617529730076,2,2.2,2,1.95641275755849,"20_GAMGAM2_14",20,75,32,43,0.4268
"577","Gambier_2",20,15,46.65,-23.001,-134.9605,61.33,0,1.33,0,0.756873230586933,0.476049183767845,-0.133735053497996,-0.691065178306524,-2.5857811336732,-0.0115076324820482,"Barrier reef","North","Moderate","Dead corals and CCA","Fixed substrate","CCA",0.926617529730076,2,2.2,2,1.95641275755849,"20_GAMGAM2_15",20,75,35,40,0.4665
"578","Gambier_2",20,16,45.32,-23.001,-134.9605,72,0,4,0,0.756873230586933,0.476049183767845,-0.133735053497996,-0.691065178306524,-2.5857811336732,-0.0115076324820482,"Barrier reef","North","Moderate","Dead corals and CCA","Fixed substrate","CCA",0.926617529730076,2,2.2,2,1.95641275755849,"20_GAMGAM2_16",20,75,34,41,0.4532
